id,(Intercept),dietHF/HF,dietHF/LF,dietLF/HF,dietLF/LF
efe6d368dc9bc431d6aaaf795ab9df54,4.894954481438791,-3.89789383102102,-3.8117604957530684,-1.2441525086076892,-2.502215687977465
aed3a323c205af3963d0048e0ab7a118,-4.193906301624516,4.27139857775982,0.7108978051231051,4.33096764191518,0.7309174008623901
a14fb58e8df8f8e8c9af10c59595f93a,-1.3837984662576144,6.264913245837969,1.367021752514352,6.969952101101864,2.9730561079928837
a19c880b86967fdfa60d984d54f1645c,0.07196645173331975,2.3085598025634995,1.5872110802021842,2.8326719803516367,1.9034864314964384
1bd60b051136b8e719d9772f121b4a4f,2.6369626741371914,-0.27665737910208216,-3.395378184911032,0.6925353588585237,-3.908091465356285
ca344e0c09ed83afd9798f6e0febcc31,6.398224882907622,0.5154942168610832,-0.8828717460347871,1.3148871012462795,-0.8791424363448618
cab1f3ff63df5a854dcf58cf595623cc,4.603296818294109,1.41500344661637,0.4629993739508275,2.8533578383376366,1.9662443273848074
7730653b4c77afffdb20038046bda08c,-3.018824434680909,2.2896312464645066,1.7415246795380201,3.6539700632965064,2.4987457150972063
bcaa663b6ba40455634757464f104af0,4.907027709841632,6.708370635542448,1.7401739152087776,3.994104895835581,3.66805278234156
afa196b734f4eecc35fc487646d6adbf,4.322807157737244,-3.0160373466279844,-2.1288141236488345,-1.086565432257141,-2.8613177124260427
b92b6415850e7f15021c9384716f76d1,3.3296797222530823,-1.1613285863018483,1.068744156919328,-0.7351104135925136,0.5805264417241253
736e753e82b880299283a531fcb7e273,2.8839276493742556,0.7771763049902034,0.17665967267269525,1.6709313320983206,1.4363521442890157
970b788d053833c129e71ce07556e642,0.9836421116718959,-0.5607901101146694,-0.5098515698020268,1.381382265305489,0.2576245733787477
20da6e0c942937cc9e083c08e98c1cf7,4.337547076739634,-3.380659272202452,0.402998420486096,-0.5706044685658842,0.6640519567286786
9730cc3d47181da5a79f43bd0592f4e6,1.6187269869271397,-0.35260498632742376,-1.7924075543252307,1.4530974350064403,-1.6305233804342807
743653ee83c99740a77683635c3037fe,-5.07660385335833,5.4293979916650645,1.9237518033130385,5.858114359478491,2.2821518990594822
5e51f0b907125eb79cf09219ca4139e9,7.469917409584396,-2.171132033146685,-3.8077652020056973,-2.0586980294298884,-3.9520938205361285
a3200c9b00cd8c83942161f64ec94e2a,-1.8822391435208086,0.0011173767362156314,-1.9629145325833444,1.6842966389827125,-1.3289306451076333
709dbb529c0d8eab107f03624501db96,4.83145461619479,-0.6075331289067398,-5.920637062568759,0.6326025045834833,-2.7740010132451114
b9dfc352c90555f9af606fb804751593,-5.796057760261027,5.610561994103968,0.8375883998726844,6.148056970099802,1.9412294671631822
cd838737fdb1fce76cb849678194d595,-3.3688473916209496,2.876062816347147,3.1607559226094324,3.805506676711812,3.6655368102659738
7f26be96f4d5295ca038bb284ee22a23,-2.336624434840322,4.430009375481645,-0.019720977373784036,4.728956922936964,1.1122864771830847
24c51df570756f1f5da7d9980208ee7c,11.4615485393091,-4.157367134918247,-2.0187636372637665,-0.4974018164259794,-0.017475265050666208
d4ec7fad44f4bcef8373df99751e29b4,5.526824970026717,-0.9671397284756579,-0.14202869446945113,0.7309769120809628,-1.3916838847426458
125f62fe5e01782e69598a5eee06e1ff,-6.503945834500861,5.970841502370535,4.685301198039197,6.5055015688818925,4.7435962299359415
af1ee8b992de0516463b4364be9f24e2,1.706107125031589,-2.005852474322512,-3.6235381210740347,-1.3910784654993495,-3.6243054849471306
8705f31bdca195e028e12a75eb594576,-2.034589800950926,4.105665972428048,0.7371585232928045,4.344776179675768,0.8046974176636905
109f3773db277050a6c83fbd2df32491,-1.5351936527749,3.2181632031669714,1.6009977507381095,3.245473719819564,-0.06611703083700411
ef263589d65c75c91bebf2811f05014e,-3.8102563925678368,1.9422403931208516,1.250872057973676,3.9417723163524396,0.9203561659188635
