day_post_inf.y	term	estimate	std.error	statistic	p.value	signif
-3	purified_diet.y	-0.08080722167068326	0.022147462181243957	-3.64859960068547	2.772822804692563e-4	***
-3	seq_depth.y	-2.1302661420389563e-6	4.948263392553989e-7	-4.305078313423094	1.8333200941263675e-5	****
-3	high_fat.y	-0.05480017759960767	0.005672945308005391	-9.659916432170828	3.617388615762479e-21	****
-3	high_fiber.y	-0.02154038748144589	0.008699795191621746	-2.4759648942299415	0.013452139820965475	*
-3	purified_diet.y:seq_depth.y	1.9875764712587217e-6	5.09086108958698e-7	3.90420488063243	1.008684641678703e-4	***
-3	high_fat.y:high_fiber.y	0.08525355547302253	0.010630585706829895	8.019648006623866	2.9461020543947346e-15	****
0	purified_diet.y	0.10587662093805293	0.01950119775474241	5.429236822764143	7.148499371570933e-8	****
0	seq_depth.y	4.086538457716452e-7	3.812098673778689e-7	1.071991783902521	0.2839895341805077	ns
0	high_fat.y	0.01974692570523941	0.005111910839582879	3.8629245158843024	1.1945193584298303e-4	***
0	high_fiber.y	-0.02695522438929219	0.006573828226655652	-4.100384655624825	4.4690594774809e-5	****
0	purified_diet.y:seq_depth.y	-1.7460437129339445e-6	4.046178509654385e-7	-4.315290857207107	1.7567748812370966e-5	****
0	high_fat.y:high_fiber.y	0.023063522162936403	0.009257515820836861	2.491329489389034	0.01289226733908198	*
